CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCIÓN,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
04-01-0044-46,04-028,CHIMALTENANGO,CHIMALTENANGO,ESCUELA NORMAL RURAL NO. 1 PEDRO MOLINA,FINCA LA ALAMEDA,78391365,MARILENA HERNANDEZ CABRERA,,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-0051-46,04-001,CHIMALTENANGO,CHIMALTENANGO,INST. PRIVADO MIXTO DE EDUC. DIVERSIFICADA COLEGIO SANTA ANA,2A. CALLE 5-52 ZONA 4,78391533,SANDRA PATRICIA IMERI AZURDIA DE ZAMORA,MAURO FIGUEROA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0053-46,04-027,CHIMALTENANGO,CHIMALTENANGO,COLEGIO JOSÉ SIMEÓN CAÑAS Y VILLACORTA,4A. AVENIDA 2-95 ZONA 3,78393574,JULIO ANTONIO MUTZUTZ CATU,IRMA ARACELI MENDOZA ALCÚ VIUDA DE SAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0055-46,04-020,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO EVANGÉLICO AMÉRICA LATINA,6A. AVENIDA 3-48 ZONA 5,77282600,SANDRA NINETH LOPEZ GUTIERREZ,AXEL EDUARDO ESTRADA CHAVEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0057-46,04-001,CHIMALTENANGO,CHIMALTENANGO,COLEGIO EVANGELICO MIXTO AMERICA,1A CALLE 7-160 ZONA 4,78391123,SANDRA PATRICIA IMERI AZURDIA DE ZAMORA,JAVIER SÁNCHEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0059-46,04-028,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO TECNICO INDUSTRIAL,"9A. CALLE DE LOS CLAVELES 3-76 ZONA 1, QUINTAS LOS APOSENTOS",78396913,MARILENA HERNANDEZ CABRERA,ASUNCIÓN BOLIVIA MATZER CUXIL DE CANÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-0061-46,04-020,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO TECNOLOGICO CHIMALTECO,8A. CALLE Y 6A. AVENIDA 5-20 ZONA 1 QUINTAS LOS APOSENTOS,7839128878392217,SANDRA NINETH LOPEZ GUTIERREZ,DOMINGO JIATZ SOLAN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-0062-46,04-001,CHIMALTENANGO,CHIMALTENANGO,ESCUELA NACIÓNAL DE CIENCIAS COMERCIALES LEONIDAS MENCOS AVILA,1A. CALLE 9-30 ZONA 3,78396809,SANDRA PATRICIA IMERI AZURDIA DE ZAMORA,MARCO ANTONIO MONTERROSO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0063-46,04-001,CHIMALTENANGO,CHIMALTENANGO,ESCUELA DE CIENCIAS COMERCIALES POR COOPERATIVA PROF. MIGUEL ANGEL FRANCISCO JUÁREZ PÉREZ,1A CALLE 9-30 ZONA 3,78396762,SANDRA PATRICIA IMERI AZURDIA DE ZAMORA,MIGUEL ANGEL FRANCISCO JUÁREZ PÉREZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGÜE,INTERMEDIA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0073-46,04-003,CHIMALTENANGO,CHIMALTENANGO,LICEO CRISTIANO NATANAEL,"6A. AVENIDA A 2A-37, ZONA 2 COLONIA SANTA TERESITA",57998064,AZUCENA CONCEPCIÓN MARROQUIN ACEITUNO DE REYES,FLAVIO AUGUSTO CHOC CHOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0093-46,04-028,CHIMALTENANGO,CHIMALTENANGO,ESCUELA NORMAL DE EDUCACIÓN FISICA,"INTERIOR DE LA ESCUELA NORMAL RURAL PEDRO MOLINA, LA ALAMEDA",78404977,MARILENA HERNANDEZ CABRERA,,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-0095-46,04-028,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO NACIÓNAL DE EDUCACIÓN DIVERSIFICADA DR. PEDRO MOLINA,FINCA ALAMEDA,79370426,MARILENA HERNANDEZ CABRERA,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0112-46,04-002,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C.E.T.A.CH. NO. 2),3A. CALLE 6-125 ZONA 4,78391333,MILDRED BRICEL RIVAS SIQUIN,MIRSA NOEMÍ CASTILLO MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0117-46,04-002,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE ESTUDIOS TECNICOS AVANZADOS DE CHIMALTENANGO NO. 2 (C E T A CH NO 2),3A. CALLE 6-125 ZONA 4,78399782,MILDRED BRICEL RIVAS SIQUIN,CARLOS HUMBERTO CABRERA OVALLE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0121-46,04-020,CHIMALTENANGO,CHIMALTENANGO,COLEGIO MIXTO SANTA TERESITA,"MANZANA L, LOTE 31 Y 32, COLONIA SANTA TERESITA, ZONA 2",50369137,SANDRA NINETH LOPEZ GUTIERREZ,ANGELICA REYES MATIAS DE MINAGI,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0125-46,04-028,CHIMALTENANGO,CHIMALTENANGO,LICEO NUEVA GENERACIÓN,1A. AVENIDA 4-52 ZONA 4,78392827,MARILENA HERNANDEZ CABRERA,LESLIE IVETTE SANCHEZ VASQUEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0134-46,04-003,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO C.E.T.A.CH.,8A. AVENIDA 3-59 ZONA 2,77741100,AZUCENA CONCEPCIÓN MARROQUIN ACEITUNO DE REYES,LIC. JOSÉ EDWIN VILLARREAL AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-0139-46,04-001,CHIMALTENANGO,CHIMALTENANGO,COLEGIO BLESS,1A. CALLE 9-307 ZONA 4,78397979,SANDRA PATRICIA IMERI AZURDIA DE ZAMORA,EMILIO ANTONIO JUAREZ ZAMORA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0144-46,04-027,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO MIXTO TECNÓLOGICO CENTRAL CIUDAD DE LOS ESCUDOS,2A. CALLE 2-45 ZONA 4,78494236,JULIO ANTONIO MUTZUTZ CATU,ANGELICA ROXANA CATÚ ELÍAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0147-46,04-002,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE ESTUDIOS INTEGRADOS CEI,"1A. CALLE PASAJE 6-106 CASA I, ALDEA BUENA VISTA, ZONA 8",78739560,MILDRED BRICEL RIVAS SIQUIN,ALEJANDRO ISRAEL RIVAS RAMIREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0148-46,04-028,CHIMALTENANGO,CHIMALTENANGO,COLEGIO MENBEN,"PARCELA 37A, LA ALAMEDA",78395581,MARILENA HERNANDEZ CABRERA,MAUREEN ANNE MENDEZ BENSEN DE LLARENA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0152-46,04-002,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE ESTUDIOS TÉCNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C E T A CH NO 2),3A. CALLE 6-125 ZONA 4,78404789,MILDRED BRICEL RIVAS SIQUIN,MIRSA NOEMÍ CASTILLO MONROY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-0162-46,04-027,CHIMALTENANGO,CHIMALTENANGO,LICEO INTEGRAL CIENTIFICO EN COMPUTACIÓN,4A. AVENIDA 5-80 ZONA 2,78394756,JULIO ANTONIO MUTZUTZ CATU,JOSE ALBERTO TAGUAL CHAVAC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,DIARIO(REGULAR),CHIMALTENANGO
04-01-0165-46,04-027,CHIMALTENANGO,CHIMALTENANGO,LICEO CRISTIANO HISPANOAMERICANO,3A. AVENIDA 1-64 ZONA 2,78395647,JULIO ANTONIO MUTZUTZ CATU,OTONIEL TEXAJ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0175-46,04-028,CHIMALTENANGO,CHIMALTENANGO,COLEGIO SAGRADA ESPERANZA,"6A. CALLE 3-09 ZONA 1, QUINTAS LOS APOSENTOS I",57674925,MARILENA HERNANDEZ CABRERA,ANA MARIA ARAGON PINEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0187-46,04-027,CHIMALTENANGO,CHIMALTENANGO,LICEO CIENTIFICO TECNOLOGICO ENGADI,2A. CALLE 1-73 ZONA 2,78391176,JULIO ANTONIO MUTZUTZ CATU,ELIAS ISRAEL LOPEZ MIRANDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0194-46,04-028,CHIMALTENANGO,CHIMALTENANGO,COLEGIO CRISTIANO VERBO CHIMALTENANGO,"3A. AVENIDA DE LAS FLORES 7-62 QUINTAS LOS APOSENTOS 1, ZONA 1",78396501,MARILENA HERNANDEZ CABRERA,ANABELLA MAZARIEGOS RIVADENEIRA DE RODRÍGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0195-46,04-001,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO CHIMALTECO DE EDUCACIÓN INTEGRAL,5A. CALLE 3-60 ZONA 3,78392713,SANDRA PATRICIA IMERI AZURDIA DE ZAMORA,WENDY ARACELY MULUL ANDRES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0203-46,04-028,CHIMALTENANGO,CHIMALTENANGO,LICEO EN CIENCIA Y TECNOLOGIA DE OCCIDENTE,"8A. CALLE, LOTE NO. 87, ZONA 1, RESIDENCIALES QUINTAS LOS APOSENTOS AVENIDA LOS APOSENTOS Y",78404743,MARILENA HERNANDEZ CABRERA,SANDRA NOEMI ORTIZ ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0230-46,04-001,CHIMALTENANGO,CHIMALTENANGO,TECNOLÓGICO PREUNIVERSITARIO,3A. CALLE 7-54 ZONA 3,78394519,SANDRA PATRICIA IMERI AZURDIA DE ZAMORA,EDNA YESENIA GONZALEZ ROCA DE MONTENEGRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0232-46,04-002,CHIMALTENANGO,CHIMALTENANGO,COLEGIO CRISTIANO CATÓLICO JUAN PABLO II,"2A. CALLE 3A-91 ZONA 7, ALDEA BUENA VISTA",78494357,MILDRED BRICEL RIVAS SIQUIN,JUAN JOSE SAPUT MARTINEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0242-46,04-028,CHIMALTENANGO,CHIMALTENANGO,COLEGIO NIMALÄJ KAQCHIKEL AMAQ TIJOBÄL,"DIAGONAL 5, 13-142 ZONA 5, LA ALAMEDA",77283439,MARILENA HERNANDEZ CABRERA,MAGALLY ALCIBIA DÍAZ HERRERA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0244-46,04-003,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA PEM. AURA MARINA SOCOY QUELEX,ALDEA BOLA DE ORO,41444505,AZUCENA CONCEPCIÓN MARROQUIN ACEITUNO DE REYES,AURA MARINA SOCOY QUELEX,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0252-46,04-029,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX SABIDURÍA,1A. CALLE 9-120 ZONA 3,58002704,MARCO TULIO AJQUEJAY PICHIYA,MARÍA INES GUERRA,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGÜE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-0253-46,04-028,CHIMALTENANGO,CHIMALTENANGO,ESCUELA NORMAL BILINGÜE INTERCULTURAL RUKUX WAQXAQI QANIL (ESENCIA DE LAS OCHO SEMILLAS),FINCA LA ALAMEDA,78394039,MARILENA HERNANDEZ CABRERA,ELADIO MIZA CHALÍ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,BILINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0260-46,04-003,CHIMALTENANGO,CHIMALTENANGO,COLEGIO EVANGÉLICO BILINGÜE ESCORBÁN,1A. CALLE 14-274 ALDEA SANTA ISABEL ZONA 6,32608557,AZUCENA CONCEPCIÓN MARROQUIN ACEITUNO DE REYES,LIC. CARLOS HUMBERTO CABRERA OVALLE,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0264-46,04-002,CHIMALTENANGO,CHIMALTENANGO,COLEGIO GABRIEL G&R,3A. AVENIDA 2-143 ZONA 7 BUENA VISTA NORTE,41409698,MILDRED BRICEL RIVAS SIQUIN,LIC. RUBÉN ANTONIO GÓMEZ PATZÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,A DISTANCIA,CHIMALTENANGO
04-01-0268-46,04-002,CHIMALTENANGO,CHIMALTENANGO,CENTRO EDUCATIVO MONTE CRISTO,"CASERÍO MONTE CRISTO, ALDEA SAN MARCOS PACOC",49195136,MILDRED BRICEL RIVAS SIQUIN,MARÍA MICAELA ZAMORA ABAJ DE CÁRDENAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0271-46,04-029,CHIMALTENANGO,CHIMALTENANGO,CENTRO DE EDUCACIÓN EXTRAESCOLAR MI ESPECIAL TESORO,8A. AVENIDA 1-63 ZONA 6 COLONIA LOS ANONALES,78397564,MARCO TULIO AJQUEJAY PICHIYA,VANESSA KARINA LÓPEZ ALVAREZ DE MARROQUÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,SEMIPRESENCIAL,CHIMALTENANGO
04-01-0277-46,04-001,CHIMALTENANGO,CHIMALTENANGO,COLEGIO ROBINSON,02/01/2020,78404913,SANDRA PATRICIA IMERI AZURDIA DE ZAMORA,ZUCELLY ANGEANETTE SALAZAR ANLEU,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0280-46,04-020,CHIMALTENANGO,CHIMALTENANGO,INSTITUTO DE EDUCACIÓN MEDIA LA ESPERANZA,"DIAGONAL 6, 6-32 COLONIA LA ESPERANZA ZONA 6",34503915,SANDRA NINETH LOPEZ GUTIERREZ,HILDA GRISELDA VÁSQUEZ GUTIÉRREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-0285-46,04-003,CHIMALTENANGO,CHIMALTENANGO,COLEGIO DEL FUTURO,KM. 2.5 CARRETERA A SAN MARTÍN JILOTEPEQUE,41386224,AZUCENA CONCEPCIÓN MARROQUIN ACEITUNO DE REYES,SONIA MARIBEL CAR GUERRA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,DOBLE,A DISTANCIA,CHIMALTENANGO
04-01-0655-46,04-020,CHIMALTENANGO,CHIMALTENANGO,INST. PRIVADO MIXTO DE EDUC. DIVERSIFICADA COLEGIO EN COMPUTACIÓN  E & B,"3a. CALLE 6-108 ZONA 1, COLONIA LAS MAJADAS",78392471,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-1031-46,04-001,CHIMALTENANGO,CHIMALTENANGO,COLEGIO SANTA ANA,2 CALLE 5-40 ZONA 4,78391533,SANDRA PATRICIA IMERI AZURDIA DE ZAMORA,MAURO FIGUEROA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,INTERMEDIA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2278-46,04-027,CHIMALTENANGO,CHIMALTENANGO,COLEGIO LICEO INTEGRAL CIENTIFICO EN COMPUTACIÓN,4A. AVE. 5-80 ZONA 2,78394756,JULIO ANTONIO MUTZUTZ CATU,JOSÉ ALBERTO TAGUAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,VESPERTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2287-46,04-002,CHIMALTENANGO,CHIMALTENANGO,COLEGIO EVANGELICO MIXTO ALPHA Y OMEGA,KM. 58 CARRETERA INTERAMERICANA (INTERIOR 100 METROS),78399790,MILDRED BRICEL RIVAS SIQUIN,MARCO TULIO GODOY JORDAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2550-46,04-001,CHIMALTENANGO,CHIMALTENANGO,CENTRO EDUCATIVO WASHINGTON,1A. CALLE 6-09 ZONA 4,78391054,SANDRA PATRICIA IMERI AZURDIA DE ZAMORA,CARLOS ENRIQUE ROCA RUANO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
04-01-2552-46,04-020,CHIMALTENANGO,CHIMALTENANGO,CENTRO EDUCATIVO CON ORIENTACIÓN VOCACIÓNAL Y OCUPACIÓNAL POPO WUJ,KM. 52.5 ATRAS COLONIA QUINTAS LAS VICTORIAS,7839324578393246,SANDRA NINETH LOPEZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,DOBLE,FIN DE SEMANA,CHIMALTENANGO
04-01-2556-46,04-028,CHIMALTENANGO,CHIMALTENANGO,LICEO APLICADO EN COMPUTACIÓN,"6A. CALLE 4-54 ZONA 1, COLONIA LOS APOSENTOS I",,MARILENA HERNANDEZ CABRERA,.,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGÜE,MATUTINA,DIARIO(REGULAR),CHIMALTENANGO
